Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy,f2-score
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,OverSampler,KMeans,SelectFpr,PolynomialFeatures,0.949685534591195,0.8435754189944135,0.8934911242603552,0.3170731707317073,0.6190476190476191,0.4193548387096774,0.6333793526614512,0.7313115190210162,0.6564229814850162,0.8832612363859488,0.82,0.8437068142775339,0.82,0.4466715916753605
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,OverSampler,passthrough,passthrough,passthrough,0.9741935483870968,0.8435754189944135,0.9041916167664672,0.3777777777777777,0.8095238095238095,0.5151515151515151,0.6759856630824372,0.8265496142591116,0.7096715659589912,0.9115698924731184,0.84,0.8633424060968972,0.84,0.7280400068506712
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,OverSampler,passthrough,passthrough,PolynomialFeatures,0.9745222929936306,0.8547486033519553,0.9107142857142858,0.3953488372093023,0.8095238095238095,0.53125,0.6849355651014665,0.8321362064378824,0.7209821428571429,0.913709080136276,0.85,0.8708705357142859,0.85,0.7264885185937817
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,OverSampler,passthrough,SelectKBest,passthrough,0.9746835443037974,0.8603351955307262,0.913946587537092,0.4047619047619047,0.8095238095238095,0.5396825396825397,0.6897227245328511,0.8349295025272678,0.7268145636098158,0.9148417721518988,0.855,0.8746488625123641,0.855,0.7289052200685033
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,OverSampler,passthrough,SelectKBest,PolynomialFeatures,0.9801324503311258,0.8268156424581006,0.896969696969697,0.3673469387755102,0.8571428571428571,0.5142857142857143,0.6737396945533181,0.8419792498004788,0.7056277056277056,0.9157899716177864,0.83,0.8567878787878789,0.83,0.7161285259750733
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,OverSampler,passthrough,SelectFpr,passthrough,0.9745222929936306,0.8547486033519553,0.9107142857142858,0.3953488372093023,0.8095238095238095,0.53125,0.6849355651014665,0.8321362064378824,0.7209821428571429,0.913709080136276,0.85,0.8708705357142859,0.85,0.7257070610484264
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,OverSampler,passthrough,SelectFpr,PolynomialFeatures,0.975,0.8715083798882681,0.9203539823008848,0.425,0.8095238095238095,0.5573770491803278,0.7,0.8405160947060388,0.7388655157406063,0.91725,0.865,0.8822414043232264,0.865,0.7150877192982457
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,UnderSampler,KMeans,passthrough,passthrough,0.935483870967742,0.4860335195530726,0.6397058823529411,0.1401869158878504,0.7142857142857143,0.2343749999999999,0.5378353934277962,0.6001596169193935,0.4370404411764705,0.8519776906843533,0.51,0.5971461397058824,0.51,0.3659489135253606
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.9659863945578232,0.7932960893854749,0.8711656441717791,0.3018867924528302,0.7619047619047619,0.4324324324324324,0.6339365935053266,0.7776004256451183,0.6517990383021057,0.8962559363367988,0.79,0.8250986569391477,0.79,0.4825135953018987
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",MaxAbsScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.9365079365079364,0.659217877094972,0.7737704918032786,0.1756756756756756,0.6190476190476191,0.2736842105263158,0.5560918060918061,0.6391327480712956,0.5237273511647972,0.8566205491205491,0.655,0.7212614322691975,0.655,0.4542155903457273
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.961038961038961,0.8268156424581006,0.8888888888888888,0.3260869565217391,0.7142857142857143,0.4477611940298507,0.6435629587803501,0.7705506783719074,0.6683250414593698,0.8943690005646527,0.815,0.8425704809286898,0.815,0.6506560347873618
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.9411764705882352,0.8044692737430168,0.8674698795180723,0.2553191489361702,0.5714285714285714,0.3529411764705882,0.5982478097622027,0.6879489225857941,0.6102055279943303,0.8691614518147684,0.78,0.8134443656980865,0.78,0.4964339115250756
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9415584415584416,0.8100558659217877,0.8708708708708709,0.2608695652173913,0.5714285714285714,0.3582089552238805,0.6012140033879164,0.6907422186751795,0.6145399130473757,0.8700861095426313,0.785,0.817041369727937,0.785,0.4756951577882011
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,UnderSampler,passthrough,passthrough,passthrough,0.9805194805194806,0.8435754189944135,0.9069069069069068,0.391304347826087,0.8571428571428571,0.5373134328358209,0.6859119141727837,0.8503591380686353,0.7221101698713639,0.9186518915866742,0.845,0.8680995921294428,0.845,0.7115026093506218
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.974025974025974,0.8379888268156425,0.9009009009009008,0.3695652173913043,0.8095238095238095,0.5074626865671641,0.6717955957086392,0.823756318169726,0.7041817937340324,0.9105575945793336,0.835,0.8595898883958586,0.835,0.698651546956032
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9741935483870968,0.8435754189944135,0.9041916167664672,0.3777777777777777,0.8095238095238095,0.5151515151515151,0.6759856630824372,0.8265496142591116,0.7096715659589912,0.9115698924731184,0.84,0.8633424060968972,0.84,0.716602247717938
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.9681528662420382,0.8491620111731844,0.9047619047619048,0.3720930232558139,0.7619047619047619,0.5,0.6701229447489261,0.8055333865389731,0.7023809523809523,0.9055665827284848,0.84,0.8622619047619048,0.84,0.7530448937342894
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",MaxAbsScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9805194805194806,0.8435754189944135,0.9069069069069068,0.391304347826087,0.8571428571428571,0.5373134328358209,0.6859119141727837,0.8503591380686353,0.7221101698713639,0.9186518915866742,0.845,0.8680995921294428,0.845,0.7060927382245132
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.958904109589041,0.7821229050279329,0.8615384615384616,0.2777777777777778,0.7142857142857143,0.4,0.6183409436834094,0.7482043096568236,0.6307692307692307,0.8873858447488584,0.775,0.8130769230769233,0.775,0.7127033269448131
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,KMeans,passthrough,passthrough,0.8934010152284264,0.9832402234636872,0.9361702127659576,0.0,0.0,0.0,0.4467005076142132,0.4916201117318435,0.4680851063829787,0.7995939086294416,0.88,0.8378723404255319,0.88,0.037037037037037
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",MaxAbsScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.8939393939393939,0.988826815642458,0.9389920424403184,0.0,0.0,0.0,0.4469696969696969,0.494413407821229,0.4694960212201591,0.8000757575757576,0.885,0.8403978779840848,0.885,0.1099470899470899
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,KMeans,SelectKBest,passthrough,0.8939393939393939,0.988826815642458,0.9389920424403184,0.0,0.0,0.0,0.4469696969696969,0.494413407821229,0.4694960212201591,0.8000757575757576,0.885,0.8403978779840848,0.885,0.0188679245283018
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9510869565217392,0.9776536312849162,0.9641873278236917,0.75,0.5714285714285714,0.6486486486486486,0.8505434782608696,0.7745411013567438,0.8064179882361701,0.9299728260869564,0.935,0.931055766510312,0.935,0.3712810802281283
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,KMeans,SelectFpr,passthrough,0.895,1.0,0.9445910290237468,0.0,0.0,0.0,0.4475,0.5,0.4722955145118733,0.8010250000000001,0.895,0.8454089709762533,0.895,0.0
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.8934010152284264,0.9832402234636872,0.9361702127659576,0.0,0.0,0.0,0.4467005076142132,0.4916201117318435,0.4680851063829787,0.7995939086294416,0.88,0.8378723404255319,0.88,0.144194801041619
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,passthrough,passthrough,passthrough,0.9565217391304348,0.9832402234636872,0.9696969696969696,0.8125,0.6190476190476191,0.7027027027027026,0.8845108695652174,0.801143921255653,0.8361998361998362,0.9413994565217392,0.945,0.9416625716625716,0.945,0.5916567386667745
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.946236559139785,0.9832402234636872,0.9643835616438357,0.7857142857142857,0.5238095238095238,0.6285714285714286,0.8659754224270353,0.7535248736366055,0.7964774951076321,0.9293817204301076,0.935,0.9291232876712328,0.935,0.5614288559947903
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,passthrough,SelectKBest,passthrough,0.9513513513513514,0.9832402234636872,0.9670329670329672,0.8,0.5714285714285714,0.6666666666666666,0.8756756756756757,0.7773343974461293,0.8168498168498168,0.9354594594594596,0.94,0.9354945054945056,0.94,0.5930950185415964
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",MaxAbsScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.946236559139785,0.9832402234636872,0.9643835616438357,0.7857142857142857,0.5238095238095238,0.6285714285714286,0.8659754224270353,0.7535248736366055,0.7964774951076321,0.9293817204301076,0.935,0.9291232876712328,0.935,0.6355608746880421
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,passthrough,SelectFpr,passthrough,0.946236559139785,0.9832402234636872,0.9643835616438357,0.7857142857142857,0.5238095238095238,0.6285714285714286,0.8659754224270353,0.7535248736366055,0.7964774951076321,0.9293817204301076,0.935,0.9291232876712328,0.935,0.5944170703660279
LogisticRegression,"{'C': [0.1, 1, 10, 100], 'penalty': ['l1', 'l2'], 'solver': ['liblinear', 'saga']}","{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",MaxAbsScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9456521739130436,0.9720670391061452,0.9586776859504132,0.6875,0.5238095238095238,0.5945945945945946,0.8165760869565217,0.7479382814578346,0.7766361402725039,0.918546195652174,0.925,0.9204489613580524,0.925,0.6058658630184832
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 3, 'splitter': 'best'}",StandardScaler,OverSampler,KMeans,passthrough,passthrough,0.9873417721518988,0.8715083798882681,0.9258160237388724,0.4523809523809524,0.9047619047619048,0.6031746031746031,0.7198613622664256,0.8881351423250865,0.7644953134567378,0.9311708860759492,0.875,0.8919386745796242,0.875,0.7306985825368816
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 9, 'splitter': 'random'}",StandardScaler,OverSampler,KMeans,passthrough,PolynomialFeatures,0.9510869565217392,0.9776536312849162,0.9641873278236917,0.75,0.5714285714285714,0.6486486486486486,0.8505434782608696,0.7745411013567438,0.8064179882361701,0.9299728260869564,0.935,0.931055766510312,0.935,0.6060452586768376
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 3, 'splitter': 'best'}",StandardScaler,OverSampler,KMeans,SelectKBest,passthrough,0.987012987012987,0.8491620111731844,0.912912912912913,0.4130434782608695,0.9047619047619048,0.5671641791044776,0.7000282326369283,0.8769619579675445,0.7400385460086953,0.9267461885940146,0.855,0.8766092958630273,0.855,0.7345309009679821
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 3, 'splitter': 'best'}",StandardScaler,OverSampler,KMeans,SelectKBest,PolynomialFeatures,1.0,0.7094972067039106,0.8300653594771241,0.2876712328767123,1.0,0.4468085106382978,0.6438356164383562,0.8547486033519553,0.638436935057711,0.9252054794520548,0.74,0.7898233903490474,0.74,0.6441492571625622
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 3, 'splitter': 'best'}",StandardScaler,OverSampler,KMeans,SelectFpr,passthrough,0.9875776397515528,0.888268156424581,0.9352941176470588,0.4871794871794871,0.9047619047619048,0.6333333333333333,0.73737856346552,0.8965150305932429,0.7843137254901961,0.935035833731486,0.89,0.9035882352941176,0.89,0.7497004663774686
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 7, 'splitter': 'best'}",StandardScaler,OverSampler,KMeans,SelectFpr,PolynomialFeatures,0.9464285714285714,0.888268156424581,0.9164265129682996,0.375,0.5714285714285714,0.4528301886792453,0.6607142857142857,0.7298483639265763,0.6846283508237725,0.8864285714285713,0.855,0.867748898917949,0.855,0.6591965767863156
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 9, 'splitter': 'best'}",StandardScaler,OverSampler,passthrough,passthrough,passthrough,0.9877300613496932,0.8994413407821229,0.9415204678362572,0.5135135135135135,0.9047619047619048,0.6551724137931034,0.7506217874316033,0.9021016227720138,0.7983464408146803,0.9379373238268944,0.9,0.911453922161726,0.9,0.7551762753375655
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 5, 'splitter': 'best'}",StandardScaler,OverSampler,passthrough,passthrough,PolynomialFeatures,0.9745222929936306,0.8547486033519553,0.9107142857142858,0.3953488372093023,0.8095238095238095,0.53125,0.6849355651014665,0.8321362064378824,0.7209821428571429,0.913709080136276,0.85,0.8708705357142859,0.85,0.7364907464536632
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 9, 'splitter': 'best'}",StandardScaler,OverSampler,passthrough,SelectKBest,passthrough,0.9763313609467456,0.9217877094972068,0.9482758620689654,0.5483870967741935,0.8095238095238095,0.6538461538461537,0.7623592288604695,0.8656557595105081,0.8010610079575595,0.9313972132086276,0.91,0.91736074270557,0.91,0.7694574794574793
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 11, 'splitter': 'best'}",StandardScaler,OverSampler,passthrough,SelectKBest,PolynomialFeatures,0.9883040935672516,0.9441340782122905,0.9657142857142856,0.6551724137931034,0.9047619047619048,0.7599999999999999,0.8217382536801774,0.9244479914870976,0.8628571428571428,0.953325267190966,0.94,0.9441142857142856,0.94,0.7423479571496349
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 11, 'splitter': 'best'}",StandardScaler,OverSampler,passthrough,SelectFpr,passthrough,0.9770114942528736,0.9497206703910616,0.963172804532578,0.6538461538461539,0.8095238095238095,0.7234042553191489,0.8154288240495138,0.8796222399574355,0.8432885299258635,0.943079133510168,0.935,0.937997106865168,0.935,0.7101266945869364
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 7, 'splitter': 'best'}",StandardScaler,OverSampler,passthrough,SelectFpr,PolynomialFeatures,0.96875,0.8659217877094972,0.9144542772861356,0.4,0.7619047619047619,0.5245901639344264,0.684375,0.8139132748071296,0.719522220610281,0.90903125,0.855,0.8735185453842063,0.855,0.6941807851942573
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 7, 'splitter': 'best'}",StandardScaler,UnderSampler,KMeans,passthrough,passthrough,0.981012658227848,0.8659217877094972,0.9198813056379822,0.4285714285714285,0.8571428571428571,0.5714285714285714,0.7047920433996383,0.8615323224261772,0.7456549385332768,0.923006329113924,0.865,0.8832937685459941,0.865,0.6907817211773835
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 9, 'splitter': 'best'}",StandardScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.9602649006622516,0.8100558659217877,0.8787878787878789,0.3061224489795918,0.7142857142857143,0.4285714285714285,0.6331936748209217,0.762170790103751,0.6536796536796537,0.8915799432355723,0.8,0.8315151515151515,0.8,0.634884828290409
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 7, 'splitter': 'best'}",StandardScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.98125,0.8770949720670391,0.9262536873156344,0.45,0.8571428571428571,0.5901639344262294,0.715625,0.867118914604948,0.7582088108709318,0.9254687499999998,0.875,0.8909642632622469,0.875,0.7274773136812845
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 9, 'splitter': 'random'}",StandardScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.9727272727272728,0.5977653631284916,0.7404844290657441,0.2,0.8571428571428571,0.3243243243243243,0.5863636363636364,0.7274541101356744,0.5324043766950342,0.8915909090909091,0.625,0.6967876180678949,0.625,0.6225474513637407
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 7, 'splitter': 'random'}",StandardScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.9736842105263158,0.8268156424581006,0.8942598187311179,0.3541666666666667,0.8095238095238095,0.4927536231884058,0.6639254385964912,0.818169725990955,0.6935067209597618,0.9086348684210526,0.825,0.8521016681991332,0.825,0.7026628404985182
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 5, 'splitter': 'random'}",StandardScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9649122807017544,0.9217877094972068,0.9428571428571428,0.5172413793103449,0.7142857142857143,0.6000000000000001,0.7410768300060496,0.8180367118914604,0.7714285714285715,0.9179068360556564,0.9,0.9068571428571428,0.9,0.6671216763322027
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 9, 'splitter': 'best'}",StandardScaler,UnderSampler,passthrough,passthrough,passthrough,0.9931972789115646,0.8156424581005587,0.8957055214723927,0.3773584905660377,0.9523809523809524,0.5405405405405405,0.6852778847388012,0.8840117052407555,0.7181230310064666,0.9285342061352844,0.83,0.8584131984745482,0.83,0.6598798332128941
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 9, 'splitter': 'random'}",StandardScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.9743589743589745,0.8491620111731844,0.907462686567164,0.3863636363636363,0.8095238095238095,0.523076923076923,0.6803613053613053,0.8293429103484969,0.7152698048220436,0.912619463869464,0.845,0.8671021814006887,0.845,0.658432177835032
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 5, 'splitter': 'best'}",StandardScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9925925925925926,0.7486033519553073,0.8535031847133759,0.3076923076923077,0.9523809523809524,0.4651162790697675,0.6501424501424502,0.8504921521681298,0.6593097318915717,0.9206780626780626,0.77,0.812722559620797,0.77,0.6915770651545021
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 7, 'splitter': 'random'}",StandardScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.9702380952380952,0.9106145251396648,0.9394812680115272,0.5,0.7619047619047619,0.6037735849056604,0.7351190476190477,0.8362596435222134,0.7716274264585938,0.9208630952380952,0.895,0.9042319612854114,0.895,0.6706937855161244
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 11, 'splitter': 'random'}",StandardScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9644970414201184,0.9106145251396648,0.9367816091954024,0.4838709677419355,0.7142857142857143,0.5769230769230769,0.7241840045810269,0.8124501197126895,0.7568523430592395,0.9140313036839092,0.89,0.898996463306808,0.89,0.6946391745496754
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'entropy', 'max_depth': 7, 'splitter': 'random'}",StandardScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.9859154929577464,0.7821229050279329,0.8722741433021807,0.3275862068965517,0.9047619047619048,0.481012658227848,0.656750849927149,0.8434424048949188,0.6766434007650144,0.916790917921321,0.795,0.8311916873693757,0.795,0.7002860487641718
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 9, 'splitter': 'best'}",StandardScaler,passtrough,KMeans,passthrough,passthrough,0.9411764705882352,0.9832402234636872,0.9617486338797812,0.7692307692307693,0.4761904761904761,0.588235294117647,0.8552036199095023,0.7297153498270816,0.7749919639987142,0.9231221719457012,0.93,0.9225297332047572,0.93,0.5835654409967568
DecisionTreeClassifier,"{'max_depth': [3, 5, 7, 9, 11], 'criterion': ['gini', 'entropy'], 'splitter': ['best', 'random']}","{'criterion': 'gini', 'max_depth': 11, 'splitter': 'best'}",StandardScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.9456521739130436,0.9720670391061452,0.9586776859504132,0.6875,0.5238095238095238,0.5945945945945946,0.8165760869565217,0.7479382814578346,0.7766361402725039,0.918546195652174,0.925,0.9204489613580524,0.925,0.5217117870299653
